"WRITE";"-317";"";"328813893";"1.957226 s"
"WRITE";"253";"";"328813920";"1.957226 s"
"WRITE";"-254";"";"328818890";"?"
"WRITE";"-508";"";"328818890";"1.957255 s"
"WRITE";"-127";"";"328986059";"1.958250 s"
"WRITE";"63";"";"328986086";"1.958251 s"
"WRITE";"-127";"";"328986113";"1.958251 s"
"WRITE";"-254";"";"328991086";"?"
"WRITE";"-254";"";"328991086";"1.958280 s"
"WRITE";"-64";"";"329157924";"1.959273 s"
"WRITE";"63";"";"329157951";"1.959274 s"
"WRITE";"0";"";"329157978";"1.959274 s"
"WRITE";"-127";"";"329162946";"?"
"WRITE";"0";"";"329162946";"1.959303 s"
"WRITE";"126";"";"329330119";"1.960298 s"
"WRITE";"-381";"";"329330146";"1.960298 s"
"WRITE";"380";"";"329330173";"1.960299 s"
"WRITE";"-381";"";"329335142";"?"
"WRITE";"63";"";"329335142";"1.960328 s"
"WRITE";"-127";"";"329501992";"1.961321 s"
"WRITE";"-317";"";"329502019";"1.961322 s"
"WRITE";"126";"";"329502046";"1.961322 s"
"WRITE";"0";"";"329507002";"?"
"WRITE";"0";"";"329507002";"1.961351 s"
"WRITE";"-64";"";"329674154";"1.962346 s"
"WRITE";"-64";"";"329674181";"1.962346 s"
"WRITE";"190";"";"329674208";"1.962346 s"
"WRITE";"-64";"";"329679198";"?"
"WRITE";"-191";"";"329679198";"1.962376 s"
"WRITE";"-191";"";"329846052";"1.963369 s"
"WRITE";"317";"";"329846079";"1.963370 s"
"WRITE";"-254";"";"329846106";"1.963370 s"
"WRITE";"63";"";"329851058";"?"
"WRITE";"0";"";"329851058";"1.963399 s"
"WRITE";"126";"";"330018212";"1.964394 s"
"WRITE";"-191";"";"330018239";"1.964394 s"
"WRITE";"443";"";"330018266";"1.964394 s"
"WRITE";"-444";"";"330023254";"?"
"WRITE";"380";"";"330023254";"1.964424 s"
"WRITE";"-317";"";"330190111";"1.965417 s"
"WRITE";"-64";"";"330190138";"1.965417 s"
"WRITE";"190";"";"330190165";"1.965418 s"
"WRITE";"0";"";"330195114";"?"
"WRITE";"190";"";"330195114";"1.965447 s"
"WRITE";"-254";"";"330362275";"1.966442 s"
"WRITE";"63";"";"330362302";"1.966442 s"
"WRITE";"190";"";"330362329";"1.966442 s"
"WRITE";"-254";"";"330367310";"?"
"WRITE";"0";"";"330367310";"1.966472 s"
"WRITE";"-317";"";"330534142";"1.967465 s"
"WRITE";"570";"";"330534169";"1.967465 s"
"WRITE";"-571";"";"330534196";"1.967465 s"
"WRITE";"380";"";"330539170";"?"
"WRITE";"-127";"";"330539170";"1.967495 s"
"WRITE";"190";"";"330706334";"1.968490 s"
"WRITE";"-191";"";"330706361";"1.968490 s"
"WRITE";"63";"";"330706388";"1.968490 s"
"WRITE";"63";"";"330711366";"?"
"WRITE";"126";"";"330711366";"1.968520 s"
"WRITE";"63";"";"330878200";"1.969513 s"
"WRITE";"126";"";"330878227";"1.969513 s"
"WRITE";"-64";"";"330878254";"1.969513 s"
"WRITE";"63";"";"330883226";"?"
"WRITE";"253";"";"330883226";"1.969543 s"
"WRITE";"-254";"";"331050391";"1.970538 s"
"WRITE";"190";"";"331050418";"1.970538 s"
"WRITE";"-191";"";"331050445";"1.970538 s"
"WRITE";"126";"";"331055422";"?"
"WRITE";"-127";"";"331055422";"1.970568 s"
"WRITE";"-317";"";"331222258";"1.971561 s"
"WRITE";"0";"";"331222285";"1.971561 s"
"WRITE";"253";"";"331222312";"1.971561 s"
"WRITE";"-508";"";"331227282";"?"
"WRITE";"63";"";"331227282";"1.971591 s"
"WRITE";"0";"";"331394454";"1.972586 s"
"WRITE";"126";"";"331394481";"1.972586 s"
"WRITE";"-317";"";"331394508";"1.972586 s"
"WRITE";"253";"";"331399478";"?"
"WRITE";"63";"";"331399478";"1.972616 s"
"WRITE";"-64";"";"331566321";"1.973609 s"
"WRITE";"-127";"";"331566348";"1.973609 s"
"WRITE";"190";"";"331566375";"1.973609 s"
"WRITE";"-191";"";"331571338";"?"
"WRITE";"190";"";"331571338";"1.973639 s"
"WRITE";"0";"";"331738484";"1.974634 s"
"WRITE";"-64";"";"331738511";"1.974634 s"
"WRITE";"126";"";"331738538";"1.974634 s"
"WRITE";"63";"";"331743450";"?"
"WRITE";"-317";"";"331743450";"1.974663 s"
"WRITE";"317";"";"331910387";"1.975657 s"
"WRITE";"-571";"";"331910414";"1.975657 s"
"WRITE";"63";"";"331910441";"1.975657 s"
"WRITE";"-127";"";"331915394";"?"
"WRITE";"443";"";"331915394";"1.975687 s"
"WRITE";"-381";"";"332082550";"1.976682 s"
"WRITE";"126";"";"332082577";"1.976682 s"
"WRITE";"-127";"";"332082604";"1.976682 s"
"WRITE";"253";"";"332087590";"?"
"WRITE";"126";"";"332087590";"1.976712 s"
"WRITE";"0";"";"332254421";"1.977705 s"
"WRITE";"0";"";"332254448";"1.977705 s"
"WRITE";"317";"";"332254475";"1.977705 s"
"WRITE";"-127";"";"332259450";"?"
"WRITE";"-317";"";"332259450";"1.977735 s"
"WRITE";"0";"";"332426612";"1.978730 s"
"WRITE";"-191";"";"332426639";"1.978730 s"
"WRITE";"126";"";"332426666";"1.978730 s"
"WRITE";"-191";"";"332431646";"?"
"WRITE";"-127";"";"332431646";"1.978760 s"
"WRITE";"126";"";"332598478";"1.979753 s"
"WRITE";"-127";"";"332598505";"1.979753 s"
"WRITE";"-127";"";"332598532";"1.979753 s"
"WRITE";"0";"";"332603506";"?"
"WRITE";"317";"";"332603506";"1.979783 s"
"WRITE";"0";"";"332770671";"1.980778 s"
"WRITE";"-127";"";"332770698";"1.980778 s"
"WRITE";"317";"";"332770725";"1.980778 s"
"WRITE";"-191";"";"332775702";"?"
"WRITE";"63";"";"332775702";"1.980808 s"
"WRITE";"-64";"";"332942540";"1.981801 s"
"WRITE";"-64";"";"332942567";"1.981801 s"
"WRITE";"190";"";"332942594";"1.981801 s"
"WRITE";"-191";"";"332947562";"?"
"WRITE";"253";"";"332947562";"1.981831 s"
"WRITE";"-64";"";"333114734";"1.982826 s"
"WRITE";"190";"";"333114761";"1.982826 s"
"WRITE";"-127";"";"333114788";"1.982826 s"
"WRITE";"380";"";"333119758";"?"
"WRITE";"507";"";"333119758";"1.982856 s"
"WRITE";"-317";"";"333286601";"1.983849 s"
"WRITE";"317";"";"333286628";"1.983849 s"
"WRITE";"-64";"";"333286655";"1.983849 s"
"WRITE";"126";"";"333291618";"?"
"WRITE";"190";"";"333291618";"1.983879 s"
"WRITE";"-64";"";"333458764";"1.984874 s"
"WRITE";"63";"";"333458791";"1.984874 s"
"WRITE";"190";"";"333458818";"1.984874 s"
"WRITE";"-254";"";"333463730";"?"
"WRITE";"63";"";"333463730";"1.984903 s"
"WRITE";"126";"";"333630665";"1.985897 s"
"WRITE";"-127";"";"333630692";"1.985897 s"
"WRITE";"190";"";"333630719";"1.985897 s"
"WRITE";"-64";"";"333635674";"?"
"WRITE";"0";"";"333635674";"1.985927 s"
"WRITE";"-127";"";"333802826";"1.986922 s"
"WRITE";"126";"";"333802853";"1.986922 s"
"WRITE";"-254";"";"333802880";"1.986922 s"
"WRITE";"126";"";"333807870";"?"
"WRITE";"0";"";"333807870";"1.986952 s"
"WRITE";"63";"";"333974727";"1.987945 s"
"WRITE";"126";"";"333974754";"1.987945 s"
"WRITE";"-64";"";"333974781";"1.987945 s"
"WRITE";"0";"";"333979730";"?"
"WRITE";"190";"";"333979730";"1.987975 s"
"WRITE";"-191";"";"334146888";"1.988970 s"
"WRITE";"0";"";"334146915";"1.988970 s"
"WRITE";"0";"";"334146942";"1.988970 s"
"WRITE";"-127";"";"334151926";"?"
"WRITE";"-64";"";"334151926";"1.989000 s"
"WRITE";"-64";"";"334318757";"1.989993 s"
"WRITE";"63";"";"334318867";"1.989993 s"
"WRITE";"-317";"";"334318894";"1.989993 s"
"WRITE";"190";"";"334323786";"?"
"WRITE";"190";"";"334323786";"1.990023 s"
"WRITE";"-127";"";"334491033";"1.991018 s"
"WRITE";"190";"";"334491061";"1.991018 s"
"WRITE";"63";"";"334491088";"1.991018 s"
"WRITE";"126";"";"334496066";"?"
"WRITE";"317";"";"334496066";"1.991048 s"
"WRITE";"0";"";"334662905";"1.992041 s"
"WRITE";"-64";"";"334662932";"1.992041 s"
"WRITE";"63";"";"334662959";"1.992041 s"
"WRITE";"63";"";"334667926";"?"
"WRITE";"-127";"";"334667926";"1.992071 s"
"WRITE";"63";"";"334835004";"1.993066 s"
"WRITE";"317";"";"334835031";"1.993066 s"
"WRITE";"-381";"";"334835058";"1.993066 s"
"WRITE";"63";"";"334840038";"?"
"WRITE";"0";"";"334840038";"1.993095 s"
"WRITE";"0";"";"335006872";"1.994089 s"
"WRITE";"190";"";"335006899";"1.994089 s"
"WRITE";"0";"";"335006926";"1.994089 s"
"WRITE";"-127";"";"335011898";"?"
"WRITE";"0";"";"335011898";"1.994118 s"
"WRITE";"0";"";"335179063";"1.995113 s"
"WRITE";"253";"";"335179090";"1.995114 s"
"WRITE";"0";"";"335179117";"1.995114 s"
"WRITE";"-64";"";"335184094";"?"
"WRITE";"-64";"";"335184094";"1.995143 s"
"WRITE";"0";"";"335350930";"1.996136 s"
"WRITE";"-127";"";"335350957";"1.996137 s"
"WRITE";"0";"";"335350984";"1.996137 s"
"WRITE";"-191";"";"335355954";"?"
"WRITE";"190";"";"335355954";"1.996166 s"
"WRITE";"63";"";"335523126";"1.997161 s"
"WRITE";"126";"";"335523153";"1.997162 s"
"WRITE";"190";"";"335523180";"1.997162 s"
"WRITE";"-64";"";"335528150";"?"
"WRITE";"-127";"";"335528150";"1.997191 s"
"WRITE";"190";"";"335695000";"1.998185 s"
"WRITE";"-64";"";"335695027";"1.998185 s"
"WRITE";"63";"";"335695054";"1.998185 s"
"WRITE";"0";"";"335700010";"?"
"WRITE";"126";"";"335700010";"1.998214 s"
"WRITE";"0";"";"335867162";"1.999209 s"
"WRITE";"-64";"";"335867189";"1.999209 s"
"WRITE";"380";"";"335867216";"1.999210 s"
"WRITE";"-127";"";"335872206";"?"
"WRITE";"-127";"";"335872206";"1.999239 s"
"WRITE";"-64";"";"336039060";"2.000233 s"
"WRITE";"126";"";"336039087";"2.000233 s"
"WRITE";"-317";"";"336039114";"2.000233 s"
"WRITE";"0";"";"336044066";"?"
"WRITE";"190";"";"336044066";"2.000262 s"
"WRITE";"-444";"";"336211222";"2.001257 s"
"WRITE";"190";"";"336211249";"2.001257 s"
"WRITE";"0";"";"336211276";"2.001258 s"
"WRITE";"-381";"";"336216262";"?"
"WRITE";"190";"";"336216262";"2.001287 s"
"WRITE";"-64";"";"336383093";"2.002280 s"
"WRITE";"0";"";"336383120";"2.002280 s"
"WRITE";"190";"";"336383147";"2.002281 s"
"WRITE";"-64";"";"336388122";"?"
"WRITE";"-191";"";"336388122";"2.002310 s"
"WRITE";"63";"";"336555284";"2.003305 s"
"WRITE";"126";"";"336555311";"2.003305 s"
"WRITE";"-191";"";"336555338";"2.003306 s"
"WRITE";"317";"";"336560318";"?"
"WRITE";"-191";"";"336560318";"2.003335 s"
"WRITE";"126";"";"336727150";"2.004328 s"
"WRITE";"-127";"";"336727177";"2.004328 s"
"WRITE";"-64";"";"336727204";"2.004329 s"
"WRITE";"0";"";"336732178";"?"
"WRITE";"63";"";"336732178";"2.004358 s"
"WRITE";"126";"";"336899343";"2.005353 s"
"WRITE";"-381";"";"336899370";"2.005353 s"
"WRITE";"126";"";"336899397";"2.005354 s"
"WRITE";"63";"";"336904374";"?"
"WRITE";"-191";"";"336904374";"2.005383 s"
"WRITE";"63";"";"337071212";"2.006376 s"
"WRITE";"0";"";"337071239";"2.006376 s"
"WRITE";"190";"";"337071266";"2.006377 s"
"WRITE";"-191";"";"337076234";"?"
"WRITE";"-254";"";"337076234";"2.006406 s"
"WRITE";"0";"";"337243406";"2.007401 s"
"WRITE";"-317";"";"337243433";"2.007401 s"
"WRITE";"-127";"";"337243460";"2.007402 s"
"WRITE";"-191";"";"337248430";"?"
"WRITE";"-317";"";"337248430";"2.007431 s"
"WRITE";"63";"";"337415273";"2.008424 s"
"WRITE";"0";"";"337415300";"2.008424 s"
"WRITE";"-381";"";"337415327";"2.008425 s"
"WRITE";"63";"";"337420290";"?"
"WRITE";"126";"";"337420290";"2.008454 s"
"WRITE";"63";"";"337587436";"2.009449 s"
"WRITE";"-127";"";"337587463";"2.009449 s"
"WRITE";"63";"";"337587490";"2.009449 s"
"WRITE";"190";"";"337592402";"?"
"WRITE";"-254";"";"337592402";"2.009479 s"
"WRITE";"126";"";"337759339";"2.010472 s"
"WRITE";"-64";"";"337759366";"2.010472 s"
"WRITE";"-254";"";"337759393";"2.010473 s"
"WRITE";"380";"";"337764346";"?"
"WRITE";"0";"";"337764346";"2.010502 s"
"WRITE";"-127";"";"337931502";"2.011497 s"
"WRITE";"63";"";"337931529";"2.011497 s"
"WRITE";"-64";"";"337931556";"2.011497 s"
"WRITE";"0";"";"337936542";"?"
"WRITE";"190";"";"337936542";"2.011527 s"
"WRITE";"63";"";"338103373";"2.012520 s"
"WRITE";"0";"";"338103400";"2.012520 s"
"WRITE";"190";"";"338103427";"2.012520 s"
"WRITE";"-64";"";"338108402";"?"
"WRITE";"0";"";"338108402";"2.012550 s"
"WRITE";"253";"";"338275566";"2.013545 s"
"WRITE";"-254";"";"338275593";"2.013545 s"
"WRITE";"317";"";"338275620";"2.013545 s"
"WRITE";"-317";"";"338280598";"?"
"WRITE";"-317";"";"338280598";"2.013575 s"
"WRITE";"63";"";"338447434";"2.014568 s"
"WRITE";"-64";"";"338447461";"2.014568 s"
"WRITE";"63";"";"338447488";"2.014568 s"
"WRITE";"-64";"";"338452458";"?"
"WRITE";"190";"";"338452458";"2.014598 s"
"WRITE";"-127";"";"338619627";"2.015593 s"
"WRITE";"317";"";"338619654";"2.015593 s"
"WRITE";"-444";"";"338619681";"2.015593 s"
"WRITE";"253";"";"338624654";"?"
"WRITE";"-508";"";"338624654";"2.015623 s"
"WRITE";"190";"";"338791492";"2.016616 s"
"WRITE";"-254";"";"338791519";"2.016616 s"
"WRITE";"63";"";"338791546";"2.016616 s"
"WRITE";"-254";"";"338796514";"?"
"WRITE";"-127";"";"338796514";"2.016646 s"
"WRITE";"-127";"";"338963687";"2.017641 s"
"WRITE";"253";"";"338963714";"2.017641 s"
"WRITE";"63";"";"338963741";"2.017641 s"
"WRITE";"-444";"";"338968710";"?"
"WRITE";"-191";"";"338968710";"2.017671 s"
"WRITE";"126";"";"339135560";"2.018664 s"
"WRITE";"-381";"";"339135587";"2.018664 s"
"WRITE";"126";"";"339135614";"2.018664 s"
"WRITE";"-127";"";"339140570";"?"
"WRITE";"0";"";"339140570";"2.018694 s"
"WRITE";"-317";"";"339307722";"2.019689 s"
"WRITE";"-64";"";"339307749";"2.019689 s"
"WRITE";"0";"";"339307776";"2.019689 s"
"WRITE";"0";"";"339312766";"?"
"WRITE";"0";"";"339312766";"2.019719 s"
"WRITE";"-191";"";"339479620";"2.020712 s"
"WRITE";"253";"";"339479647";"2.020712 s"
"WRITE";"-317";"";"339479674";"2.020712 s"
"WRITE";"190";"";"339484626";"?"
"WRITE";"-64";"";"339484626";"2.020742 s"
"WRITE";"-254";"";"339651780";"2.021737 s"
"WRITE";"317";"";"339651807";"2.021737 s"
"WRITE";"-571";"";"339651834";"2.021737 s"
"WRITE";"380";"";"339656822";"?"
"WRITE";"-317";"";"339656822";"2.021767 s"
"WRITE";"-191";"";"339823679";"2.022760 s"
"WRITE";"190";"";"339823706";"2.022760 s"
"WRITE";"-254";"";"339823733";"2.022760 s"
"WRITE";"63";"";"339828682";"?"
"WRITE";"-381";"";"339828682";"2.022790 s"
"WRITE";"317";"";"339995843";"2.023785 s"
"WRITE";"-191";"";"339995870";"2.023785 s"
"WRITE";"380";"";"339995897";"2.023785 s"
"WRITE";"-191";"";"340000878";"?"
"WRITE";"-64";"";"340000878";"2.023815 s"
"WRITE";"63";"";"340167710";"2.024808 s"
"WRITE";"190";"";"340167737";"2.024808 s"
"WRITE";"63";"";"340167764";"2.024808 s"
"WRITE";"0";"";"340172738";"?"
"WRITE";"0";"";"340172738";"2.024838 s"
"WRITE";"0";"";"340339902";"2.025833 s"
"WRITE";"126";"";"340339929";"2.025833 s"
"WRITE";"0";"";"340339956";"2.025833 s"
"WRITE";"-317";"";"340344934";"?"
"WRITE";"126";"";"340344934";"2.025863 s"
"WRITE";"126";"";"340511768";"2.026856 s"
"WRITE";"63";"";"340511795";"2.026856 s"
"WRITE";"126";"";"340511822";"2.026856 s"
"WRITE";"-254";"";"340516794";"?"
"WRITE";"-64";"";"340516794";"2.026886 s"
"WRITE";"63";"";"340683959";"2.027881 s"
"WRITE";"63";"";"340683986";"2.027881 s"
"WRITE";"0";"";"340684013";"2.027881 s"
"WRITE";"-127";"";"340688990";"?"
"WRITE";"0";"";"340688990";"2.027911 s"
"WRITE";"0";"";"340855826";"2.028904 s"
"WRITE";"190";"";"340855853";"2.028904 s"
"WRITE";"-191";"";"340855880";"2.028904 s"
"WRITE";"190";"";"340860850";"?"
"WRITE";"63";"";"340860850";"2.028934 s"
"WRITE";"63";"";"341028022";"2.029929 s"
"WRITE";"190";"";"341028049";"2.029929 s"
"WRITE";"-381";"";"341028076";"2.029929 s"
"WRITE";"380";"";"341033046";"?"
"WRITE";"0";"";"341033046";"2.029959 s"
"WRITE";"-127";"";"341199889";"2.030952 s"
"WRITE";"63";"";"341199916";"2.030952 s"
"WRITE";"0";"";"341199943";"2.030952 s"
"WRITE";"253";"";"341204906";"?"
"WRITE";"126";"";"341204906";"2.030982 s"
"WRITE";"126";"";"341372052";"2.031977 s"
"WRITE";"-191";"";"341372079";"2.031977 s"
"WRITE";"-64";"";"341372106";"2.031977 s"
"WRITE";"126";"";"341377018";"?"
"WRITE";"-254";"";"341377018";"2.032006 s"
"WRITE";"190";"";"341544037";"2.033000 s"
"WRITE";"-64";"";"341544064";"2.033000 s"
"WRITE";"63";"";"341544091";"2.033001 s"
"WRITE";"-191";"";"341549046";"?"
"WRITE";"-191";"";"341549046";"2.033030 s"
"WRITE";"190";"";"341716205";"2.034025 s"
"WRITE";"253";"";"341716232";"2.034025 s"
"WRITE";"0";"";"341716259";"2.034025 s"
"WRITE";"-64";"";"341721242";"?"
"WRITE";"-317";"";"341721242";"2.034055 s"
"WRITE";"63";"";"341888073";"2.035048 s"
"WRITE";"-381";"";"341888100";"2.035048 s"
"WRITE";"63";"";"341888127";"2.035048 s"
"WRITE";"-64";"";"341893102";"?"
"WRITE";"-64";"";"341893102";"2.035078 s"
"WRITE";"-64";"";"342060170";"2.036072 s"
"WRITE";"-191";"";"342060197";"2.036073 s"
"WRITE";"0";"";"342060224";"2.036073 s"
"WRITE";"317";"";"342065214";"?"
"WRITE";"-127";"";"342065214";"2.036102 s"
"WRITE";"380";"";"342232071";"2.037096 s"
"WRITE";"-444";"";"342232098";"2.037096 s"
"WRITE";"634";"";"342232125";"2.037096 s"
"WRITE";"-317";"";"342237074";"?"
"WRITE";"-64";"";"342237074";"2.037125 s"
"WRITE";"63";"";"342404232";"2.038120 s"
"WRITE";"126";"";"342404259";"2.038121 s"
"WRITE";"-254";"";"342404286";"2.038121 s"
"WRITE";"126";"";"342409270";"?"
"WRITE";"253";"";"342409270";"2.038150 s"
"WRITE";"-381";"";"342576101";"2.039143 s"
"WRITE";"126";"";"342576128";"2.039144 s"
"WRITE";"-191";"";"342576155";"2.039144 s"
"WRITE";"253";"";"342581130";"?"
"WRITE";"-127";"";"342581130";"2.039173 s"
"WRITE";"190";"";"342748294";"2.040168 s"
"WRITE";"-191";"";"342748321";"2.040169 s"
"WRITE";"0";"";"342748348";"2.040169 s"
"WRITE";"253";"";"342753326";"?"
"WRITE";"126";"";"342753326";"2.040198 s"
"WRITE";"-254";"";"342920162";"2.041191 s"
"WRITE";"126";"";"342920189";"2.041192 s"
"WRITE";"-64";"";"342920216";"2.041192 s"
"WRITE";"0";"";"342925186";"?"
"WRITE";"126";"";"342925186";"2.041221 s"
"WRITE";"0";"";"343092355";"2.042216 s"
"WRITE";"-381";"";"343092382";"2.042217 s"
"WRITE";"317";"";"343092409";"2.042217 s"
"WRITE";"-191";"";"343097382";"?"
"WRITE";"0";"";"343097382";"2.042246 s"
"WRITE";"-127";"";"343264220";"2.043239 s"
"WRITE";"0";"";"343264247";"2.043240 s"
"WRITE";"-64";"";"343264274";"2.043240 s"
"WRITE";"63";"";"343269242";"?"
"WRITE";"0";"";"343269242";"2.043269 s"
"WRITE";"190";"";"343436414";"2.044264 s"
"WRITE";"-317";"";"343436441";"2.044265 s"
"WRITE";"63";"";"343436468";"2.044265 s"
"WRITE";"-64";"";"343441438";"?"
"WRITE";"126";"";"343441438";"2.044294 s"
"WRITE";"0";"";"343608288";"2.045287 s"
"WRITE";"190";"";"343608315";"2.045288 s"
"WRITE";"-317";"";"343608342";"2.045288 s"
"WRITE";"253";"";"343613298";"?"
"WRITE";"126";"";"343613298";"2.045317 s"
"WRITE";"-127";"";"343780450";"2.046312 s"
"WRITE";"-254";"";"343780477";"2.046312 s"
"WRITE";"-254";"";"343780504";"2.046313 s"
"WRITE";"0";"";"343785494";"?"
"WRITE";"0";"";"343785494";"2.046342 s"
"WRITE";"-64";"";"343952351";"2.047335 s"
"WRITE";"-317";"";"343952378";"2.047336 s"
"WRITE";"317";"";"343952405";"2.047336 s"
"WRITE";"-254";"";"343957354";"?"
"WRITE";"507";"";"343957354";"2.047365 s"
"WRITE";"-634";"";"344124515";"2.048360 s"
"WRITE";"507";"";"344124542";"2.048360 s"
"WRITE";"63";"";"344124569";"2.048361 s"
"WRITE";"-444";"";"344129550";"?"
"WRITE";"-64";"";"344129550";"2.048390 s"
"WRITE";"253";"";"344296382";"2.049383 s"
"WRITE";"-254";"";"344296409";"2.049383 s"
"WRITE";"253";"";"344296436";"2.049384 s"
"WRITE";"-64";"";"344301410";"?"
"WRITE";"0";"";"344301410";"2.049413 s"
"WRITE";"126";"";"344468574";"2.050408 s"
"WRITE";"-64";"";"344468601";"2.050408 s"
"WRITE";"0";"";"344468628";"2.050409 s"
"WRITE";"317";"";"344473606";"?"
"WRITE";"-127";"";"344473606";"2.050438 s"
"WRITE";"126";"";"344640440";"2.051431 s"
"WRITE";"63";"";"344640467";"2.051431 s"
"WRITE";"0";"";"344640494";"2.051432 s"
"WRITE";"-64";"";"344645466";"?"
"WRITE";"-191";"";"344645466";"2.051461 s"
"WRITE";"-127";"";"344812631";"2.052456 s"
"WRITE";"-64";"";"344812658";"2.052456 s"
"WRITE";"-64";"";"344812685";"2.052456 s"
"WRITE";"0";"";"344817662";"?"
"WRITE";"-127";"";"344817662";"2.052486 s"
"WRITE";"380";"";"344984498";"2.053479 s"
"WRITE";"-127";"";"344984525";"2.053479 s"
"WRITE";"0";"";"344984552";"2.053479 s"
"WRITE";"253";"";"344989522";"?"
"WRITE";"63";"";"344989522";"2.053509 s"
"WRITE";"-191";"";"345156691";"2.054504 s"
"WRITE";"190";"";"345156718";"2.054504 s"
"WRITE";"0";"";"345156745";"2.054504 s"
"WRITE";"-191";"";"345161718";"?"
"WRITE";"0";"";"345161718";"2.054534 s"
"WRITE";"-191";"";"345328556";"2.055527 s"
"WRITE";"443";"";"345328583";"2.055527 s"
"WRITE";"-191";"";"345328610";"2.055527 s"
"WRITE";"317";"";"345333578";"?"
"WRITE";"253";"";"345333578";"2.055557 s"
"WRITE";"-254";"";"345500751";"2.056552 s"
"WRITE";"126";"";"345500778";"2.056552 s"
"WRITE";"-64";"";"345500805";"2.056552 s"
"WRITE";"-191";"";"345505774";"?"
"WRITE";"0";"";"345505774";"2.056582 s"
"WRITE";"-254";"";"345672624";"2.057575 s"
"WRITE";"317";"";"345672651";"2.057575 s"
"WRITE";"-191";"";"345672678";"2.057575 s"
"WRITE";"63";"";"345677634";"?"
"WRITE";"-127";"";"345677634";"2.057605 s"
"WRITE";"190";"";"345844786";"2.058600 s"
"WRITE";"-127";"";"345844813";"2.058600 s"
"WRITE";"63";"";"345844840";"2.058600 s"
"WRITE";"0";"";"345849830";"?"
"WRITE";"-64";"";"345849830";"2.058630 s"
"WRITE";"-64";"";"346016684";"2.059623 s"
"WRITE";"190";"";"346016711";"2.059623 s"
"WRITE";"-254";"";"346016738";"2.059623 s"
"WRITE";"126";"";"346021690";"?"
"WRITE";"126";"";"346021690";"2.059653 s"
"WRITE";"-127";"";"346188844";"2.060648 s"
"WRITE";"63";"";"346188871";"2.060648 s"
"WRITE";"126";"";"346188898";"2.060648 s"
"WRITE";"-127";"";"346193886";"?"
"WRITE";"-64";"";"346193886";"2.060678 s"
"WRITE";"317";"";"346360743";"2.061671 s"
"WRITE";"-381";"";"346360770";"2.061671 s"
"WRITE";"253";"";"346360797";"2.061671 s"
"WRITE";"-64";"";"346365746";"?"
"WRITE";"253";"";"346365746";"2.061701 s"
"WRITE";"-191";"";"346532907";"2.062696 s"
"WRITE";"0";"";"346532934";"2.062696 s"
"WRITE";"0";"";"346532961";"2.062696 s"
"WRITE";"-64";"";"346537942";"?"
"WRITE";"-64";"";"346537942";"2.062726 s"
"WRITE";"317";"";"346704774";"2.063719 s"
"WRITE";"0";"";"346704801";"2.063719 s"
"WRITE";"317";"";"346704828";"2.063719 s"
"WRITE";"0";"";"346709802";"?"
"WRITE";"-254";"";"346709802";"2.063749 s"
"WRITE";"190";"";"346876966";"2.064744 s"
"WRITE";"-127";"";"346876993";"2.064744 s"
"WRITE";"126";"";"346877020";"2.064744 s"
"WRITE";"-191";"";"346881998";"?"
"WRITE";"-317";"";"346881998";"2.064774 s"
"WRITE";"0";"";"347048832";"2.065767 s"
"WRITE";"126";"";"347048859";"2.065767 s"
"WRITE";"-317";"";"347048886";"2.065767 s"
"WRITE";"0";"";"347053858";"?"
"WRITE";"253";"";"347053858";"2.065797 s"
"WRITE";"-64";"";"347221023";"2.066792 s"
"WRITE";"126";"";"347221050";"2.066792 s"
"WRITE";"0";"";"347221077";"2.066792 s"
"WRITE";"0";"";"347226054";"?"
"WRITE";"-64";"";"347226054";"2.066822 s"
"WRITE";"63";"";"347392890";"2.067815 s"
"WRITE";"-191";"";"347392917";"2.067815 s"
"WRITE";"-127";"";"347392944";"2.067815 s"
"WRITE";"63";"";"347397914";"?"
"WRITE";"-64";"";"347397914";"2.067845 s"
"WRITE";"0";"";"347565086";"2.068840 s"
"WRITE";"-64";"";"347565113";"2.068840 s"
"WRITE";"253";"";"347565140";"2.068840 s"
"WRITE";"-381";"";"347570110";"?"
"WRITE";"-64";"";"347570110";"2.068870 s"
"WRITE";"63";"";"347736953";"2.069863 s"
"WRITE";"0";"";"347736980";"2.069863 s"
"WRITE";"-64";"";"347737007";"2.069863 s"
"WRITE";"-127";"";"347741970";"?"
"WRITE";"-254";"";"347741970";"2.069893 s"
"WRITE";"63";"";"347909116";"2.070888 s"
"WRITE";"-127";"";"347909143";"2.070888 s"
"WRITE";"63";"";"347909170";"2.070888 s"
"WRITE";"-191";"";"347914082";"?"
"WRITE";"507";"";"347914082";"2.070917 s"
"WRITE";"-191";"";"348081019";"2.071911 s"
"WRITE";"-64";"";"348081046";"2.071911 s"
"WRITE";"190";"";"348081073";"2.071911 s"
"WRITE";"126";"";"348086026";"?"
"WRITE";"190";"";"348086026";"2.071941 s"
"WRITE";"-508";"";"348253182";"2.072936 s"
"WRITE";"443";"";"348253209";"2.072936 s"
"WRITE";"-254";"";"348253236";"2.072936 s"
"WRITE";"0";"";"348258222";"?"
"WRITE";"126";"";"348258222";"2.072966 s"
"WRITE";"126";"";"348425053";"2.073959 s"
"WRITE";"-64";"";"348425080";"2.073959 s"
"WRITE";"253";"";"348425107";"2.073959 s"
"WRITE";"0";"";"348430082";"?"
